timestamp,energy_consumption,temperature,humidity,day_of_week,hour,is_weekend
2024-01-04 01:00:00,130,8.377701084724162,40.416113935065596,3,1,0
2024-01-04 02:00:00,469,15.772507705692128,28.627893396561724,3,2,0
2024-01-04 03:00:00,99,2.90223622713913,76.40346827801048,3,3,0
2024-01-04 04:00:00,409,27.206975894415073,20.64696202067547,3,4,0
2024-01-04 05:00:00,437,2.4310781879483123,41.87538198896418,3,5,0
2024-01-04 06:00:00,51,-1.6013484044213433,32.20873802514905,3,6,0
2024-01-04 07:00:00,439,12.449841054286296,61.23272584258383,3,7,0
2024-01-04 08:00:00,103,21.332297580242475,37.79766818301807,3,8,0
2024-01-04 09:00:00,155,12.508672997341655,38.129891816966975,3,9,0
2024-01-04 10:00:00,309,6.070165278052343,54.18367007967231,3,10,0
2024-01-04 11:00:00,359,17.32684735561763,65.6882327538648,3,11,0
2024-01-04 12:00:00,240,8.880093416487998,28.49132931956145,3,12,0
2024-01-04 13:00:00,451,32.31470760506532,32.28580167258473,3,13,0
2024-01-04 14:00:00,267,31.905805584142882,37.30223212161623,3,14,0
2024-01-04 15:00:00,93,15.09487279888382,88.16237498825724,3,15,0
2024-01-04 16:00:00,211,8.11535976073034,47.800674996004425,3,16,0
2024-01-04 17:00:00,251,24.485296558265564,61.929306344171856,3,17,0
2024-01-04 18:00:00,495,-3.5314822606773344,36.907996890118454,3,18,0
2024-01-04 19:00:00,319,13.990760241746049,54.332166761024155,3,19,0
2024-01-04 20:00:00,400,8.45293577081334,25.188342207017065,3,20,0
2024-01-04 21:00:00,353,31.82143540410219,22.431950214562885,3,21,0
2024-01-04 22:00:00,320,-4.519878909092698,52.81134687750221,3,22,0
2024-01-04 23:00:00,264,17.112595028733963,47.90615012628884,3,23,0
2024-01-05 00:00:00,301,24.62654324266504,29.581622378427937,4,0,0
2024-01-05 01:00:00,239,14.40071950096165,68.13210002445136,4,1,0
2024-01-05 02:00:00,345,-1.5838787934911336,89.50324436294851,4,2,0
2024-01-05 03:00:00,262,33.89845560111609,47.69527748376987,4,3,0
2024-01-05 04:00:00,257,15.720417255043916,63.71910451421761,4,4,0
2024-01-05 05:00:00,286,19.567449772760455,87.40831596551399,4,5,0
2024-01-05 06:00:00,387,4.464391308300293,78.20744807128128,4,6,0
2024-01-05 07:00:00,416,14.339923404272152,52.448655631188004,4,7,0
2024-01-05 08:00:00,102,12.165979678332874,71.62426391219435,4,8,0
2024-01-05 09:00:00,329,-2.0041663199206505,28.969452817536684,4,9,0
2024-01-05 10:00:00,459,-0.7535858581013111,55.847269882465945,4,10,0
2024-01-05 11:00:00,266,28.49890078475098,39.534219402595554,4,11,0
2024-01-05 12:00:00,301,4.59279808826361,31.281458152731275,4,12,0
2024-01-05 13:00:00,237,2.7983308599452217,49.839663437817435,4,13,0
2024-01-05 14:00:00,429,15.196458050005571,29.17101881035301,4,14,0
2024-01-05 15:00:00,90,25.74988525450052,68.92895757221399,4,15,0
2024-01-05 16:00:00,206,-2.5221392568404832,51.93680308373349,4,16,0
2024-01-05 17:00:00,64,18.072316785530234,57.18012427952647,4,17,0
2024-01-05 18:00:00,350,-0.23158228637706557,30.246315706770993,4,18,0
2024-01-05 19:00:00,114,-3.5415579669752617,29.784016276544612,4,19,0
2024-01-05 20:00:00,394,-2.8902419135113044,60.839080468208685,4,20,0
2024-01-05 21:00:00,376,28.366564328337653,88.95068234806124,4,21,0
2024-01-05 22:00:00,58,-0.28110065487753744,26.737540826640792,4,22,0
2024-01-05 23:00:00,393,-3.193945423508322,40.00119999960469,4,23,0
2024-01-06 00:00:00,178,12.515995485716491,80.86213815765213,5,0,1
2024-01-06 01:00:00,185,28.759738877680988,25.059040857866584,5,1,1
2024-01-06 02:00:00,112,5.496335059572077,81.31200049568659,5,2,1
2024-01-06 03:00:00,188,11.868504701036656,56.70001883623258,5,3,1
2024-01-06 04:00:00,130,-3.403098697449951,48.57867417484981,5,4,1
2024-01-06 05:00:00,441,12.963140565395037,41.67763950460191,5,5,1
2024-01-06 06:00:00,212,18.104523225485348,40.798201068948934,5,6,1
2024-01-06 07:00:00,468,17.836282150085793,41.40618077146351,5,7,1
2024-01-06 08:00:00,338,8.297067686974607,81.9362156672137,5,8,1
2024-01-06 09:00:00,428,7.62132722652542,70.66566611223499,5,9,1
2024-01-06 10:00:00,310,-0.7350552425360846,66.88061054818054,5,10,1
2024-01-06 11:00:00,280,9.671932825850735,75.91244042664005,5,11,1
2024-01-06 12:00:00,90,-1.0202132450814139,37.99802641029015,5,12,1
2024-01-06 13:00:00,77,25.663837788482063,63.2629968457229,5,13,1
2024-01-06 14:00:00,184,33.650971909927435,52.20463672705657,5,14,1
2024-01-06 15:00:00,250,33.802978266668276,74.77091446401354,5,15,1
2024-01-06 16:00:00,377,29.60284397501575,41.64792773312999,5,16,1
2024-01-06 17:00:00,317,19.031685973584764,65.0225031808927,5,17,1
2024-01-06 18:00:00,467,23.034627889755196,81.75486882721194,5,18,1
2024-01-06 19:00:00,82,6.408232107216563,48.150533333645015,5,19,1
2024-01-06 20:00:00,97,20.230816806904826,24.6635461157223,5,20,1
2024-01-06 21:00:00,456,13.225981977595097,56.123557563925495,5,21,1
2024-01-06 22:00:00,111,14.280693591077302,44.218074146491816,5,22,1
2024-01-06 23:00:00,265,25.31106241500632,67.05577663830225,5,23,1
2024-01-07 00:00:00,342,6.276734223890067,86.57230473240243,6,0,1
2024-01-07 01:00:00,148,7.721584467780795,53.99258225977929,6,1,1
2024-01-07 02:00:00,221,31.985671645145466,52.63331611088737,6,2,1
2024-01-07 03:00:00,409,-2.75102820596111,65.82093601340222,6,3,1
2024-01-07 04:00:00,263,14.425371936533615,27.244825251549738,6,4,1
2024-01-07 05:00:00,84,31.51203201631447,37.745433224751025,6,5,1
2024-01-07 06:00:00,498,19.41452031272628,84.3285527850279,6,6,1
2024-01-07 07:00:00,276,16.85628296848528,66.89598293546364,6,7,1
2024-01-07 08:00:00,150,4.989767169174208,20.94108307883914,6,8,1
2024-01-07 09:00:00,480,8.73101956257793,34.32378307913139,6,9,1
2024-01-07 10:00:00,180,29.08193663218772,67.79860862202293,6,10,1
2024-01-07 11:00:00,306,17.368725270738324,73.50794417938019,6,11,1
2024-01-07 12:00:00,54,15.589687750271196,78.79017008718293,6,12,1
2024-01-07 13:00:00,267,-1.016811458398843,40.45237623674314,6,13,1
2024-01-07 14:00:00,304,-4.358873741795075,85.17200173942939,6,14,1
2024-01-07 15:00:00,447,33.54740754748197,58.70628255045247,6,15,1
2024-01-07 16:00:00,408,10.079446691473667,68.7577315671525,6,16,1
2024-01-07 17:00:00,332,19.128522483980174,61.77172039459356,6,17,1
2024-01-07 18:00:00,442,-1.8113970725086004,28.59180382722343,6,18,1
2024-01-07 19:00:00,256,22.324571428921864,87.4180261569416,6,19,1
2024-01-07 20:00:00,64,32.302668348238434,28.601290592590686,6,20,1
2024-01-07 21:00:00,395,18.026610119896787,37.84173694878285,6,21,1
2024-01-07 22:00:00,91,0.04461289501642263,76.95395161560862,6,22,1
2024-01-07 23:00:00,429,18.26886109893907,63.3017873050771,6,23,1
2024-01-08 00:00:00,228,25.653888524186094,78.67044157634498,0,0,0
2024-01-08 01:00:00,112,11.256661462960746,56.10153318618314,0,1,0
2024-01-08 02:00:00,401,30.193509917658716,46.38952647566444,0,2,0
2024-01-08 03:00:00,280,20.94731813429458,84.52918496834495,0,3,0
2024-01-08 04:00:00,290,30.969956731568104,22.53766222603564,0,4,0
2024-01-08 05:00:00,101,19.940212449893487,79.92911542471322,0,5,0
2024-01-08 06:00:00,145,0.2515188801929691,36.15724496314471,0,6,0
2024-01-08 07:00:00,437,7.387668444207565,79.41154294277774,0,7,0
2024-01-08 08:00:00,271,3.0717979300982776,29.74376293918199,0,8,0
2024-01-08 09:00:00,456,31.353059908674496,60.61532745833784,0,9,0
2024-01-08 10:00:00,280,25.41600269149931,82.16755433080304,0,10,0
2024-01-08 11:00:00,286,22.05593475640024,53.14777528292233,0,11,0
2024-01-08 12:00:00,192,7.038652785264867,72.2596671662375,0,12,0
2024-01-08 13:00:00,220,2.361790882008541,76.32701324988909,0,13,0
2024-01-08 14:00:00,78,25.258043519556473,71.55459461017455,0,14,0
2024-01-08 15:00:00,85,13.966317835163188,84.77308158122187,0,15,0
2024-01-08 16:00:00,62,4.031582086025164,51.278396136395,0,16,0
2024-01-08 17:00:00,209,19.664879126611005,32.118780741560904,0,17,0
2024-01-08 18:00:00,376,-3.386645914461921,23.346774459173584,0,18,0
2024-01-08 19:00:00,236,8.04681016513014,37.252190874625356,0,19,0
2024-01-08 20:00:00,292,13.742279783645387,30.02382527161695,0,20,0
2024-01-08 21:00:00,135,0.9183333643762337,59.056411900413636,0,21,0
2024-01-08 22:00:00,333,34.38617910363358,32.94617360482124,0,22,0
2024-01-08 23:00:00,115,3.363894583584571,22.725359510255984,0,23,0
2024-01-09 00:00:00,219,0.21412520173062166,22.51928802080675,1,0,0
2024-01-09 01:00:00,94,3.1413949554758567,78.20986488554031,1,1,0
2024-01-09 02:00:00,111,25.76244532638897,61.40149520101174,1,2,0
2024-01-09 03:00:00,490,12.020226370873711,45.065971132536475,1,3,0
2024-01-09 04:00:00,183,17.61663759010152,82.59596299181729,1,4,0
2024-01-09 05:00:00,333,-4.15963372054557,24.913762798539953,1,5,0
2024-01-09 06:00:00,77,-3.6227476570674177,88.62254509094781,1,6,0
2024-01-09 07:00:00,157,12.833021993080646,63.14042531781227,1,7,0
2024-01-09 08:00:00,93,27.666209728064942,32.84249777781939,1,8,0
2024-01-09 09:00:00,389,30.40955514830261,67.53483692838779,1,9,0
2024-01-09 10:00:00,335,-1.5317372961743914,73.43668818484939,1,10,0
2024-01-09 11:00:00,495,16.53452408404091,50.053994835954214,1,11,0
2024-01-09 12:00:00,380,31.52918745117082,80.31428243718833,1,12,0
2024-01-09 13:00:00,177,10.518910175915455,30.55126851075292,1,13,0
2024-01-09 14:00:00,397,28.182633257134746,39.51863085043259,1,14,0
2024-01-09 15:00:00,280,0.34782617597744814,26.544465310879282,1,15,0
2024-01-09 16:00:00,239,32.41577958671195,34.76144884251465,1,16,0
2024-01-09 17:00:00,274,25.056932701252105,36.71101683378015,1,17,0
2024-01-09 18:00:00,434,32.653375711476066,84.23432336451971,1,18,0
2024-01-09 19:00:00,426,22.06468934210026,25.467678212580935,1,19,0
2024-01-09 20:00:00,332,9.536157279977079,49.91905841313966,1,20,0
2024-01-09 21:00:00,495,32.5272469009889,57.267908105883905,1,21,0
2024-01-09 22:00:00,170,6.022671052367139,82.90851376615126,1,22,0
2024-01-09 23:00:00,165,8.2869008824693,89.83873530628495,1,23,0
2024-01-10 00:00:00,282,23.032336720069612,72.73716804438851,2,0,0
2024-01-10 01:00:00,308,25.61265198101545,87.95536933983206,2,1,0
2024-01-10 02:00:00,408,32.17613935396615,75.09707927751117,2,2,0
2024-01-10 03:00:00,247,3.19209636224838,87.42418486799916,2,3,0
2024-01-10 04:00:00,460,26.919921408768957,69.50895081611186,2,4,0
2024-01-10 05:00:00,186,24.54184213587854,25.583439781574974,2,5,0
2024-01-10 06:00:00,367,-2.4482177498560853,48.13441308948735,2,6,0
2024-01-10 07:00:00,214,10.488925648408278,65.26180986617292,2,7,0
2024-01-10 08:00:00,274,6.310618282403944,44.55029566179757,2,8,0
2024-01-10 09:00:00,356,7.179616974161217,39.1368742679645,2,9,0
2024-01-10 10:00:00,283,34.31787518218803,60.41794869931637,2,10,0
2024-01-10 11:00:00,221,20.711096539197115,85.34513136917045,2,11,0
2024-01-10 12:00:00,201,23.707046311739983,22.44873114613075,2,12,0
2024-01-10 13:00:00,364,34.06470549260037,73.84618424790064,2,13,0
2024-01-10 14:00:00,423,10.088071298305547,70.5909094631239,2,14,0
2024-01-10 15:00:00,209,27.07360673811224,87.4767397771801,2,15,0
2024-01-10 16:00:00,145,12.381238532179815,85.14978556327804,2,16,0
2024-01-10 17:00:00,282,29.781346872599187,73.3562793430935,2,17,0
2024-01-10 18:00:00,229,2.2263016524521273,56.428613527781906,2,18,0
2024-01-10 19:00:00,162,32.90744708257118,34.29872872634639,2,19,0
2024-01-10 20:00:00,367,3.750868336435186,58.16650028279021,2,20,0
2024-01-10 21:00:00,491,8.048820279237262,73.57463957437577,2,21,0
2024-01-10 22:00:00,101,25.24768936427122,82.69684488465252,2,22,0
2024-01-10 23:00:00,317,10.750205662616267,75.27984064473844,2,23,0
2024-01-11 00:00:00,344,19.328455070657867,33.66868546337378,3,0,0
2024-01-11 01:00:00,435,12.782940042777142,61.978041995964155,3,1,0
2024-01-11 02:00:00,436,24.694797483591273,43.25214216719499,3,2,0
2024-01-11 03:00:00,162,4.133250094744433,20.64439671734501,3,3,0
2024-01-11 04:00:00,150,-2.6616805105249197,34.01546550520662,3,4,0
2024-01-11 05:00:00,162,6.997175898922649,27.92544549534145,3,5,0
2024-01-11 06:00:00,489,13.97234659473721,78.9903386477628,3,6,0
2024-01-11 07:00:00,130,1.7208020877071428,38.09543765034684,3,7,0
2024-01-11 08:00:00,236,9.191891586255547,39.92885782212888,3,8,0
2024-01-11 09:00:00,162,10.999320731742742,87.19556002592189,3,9,0
2024-01-11 10:00:00,51,-2.704326252469058,46.53607061341965,3,10,0
2024-01-11 11:00:00,179,18.33228992736818,20.67099481010762,3,11,0
2024-01-11 12:00:00,269,30.3737371188515,39.86923038422955,3,12,0
2024-01-11 13:00:00,103,1.069716518122097,28.35097064212687,3,13,0
2024-01-11 14:00:00,392,18.912320536060562,27.196599321509776,3,14,0
2024-01-11 15:00:00,273,21.589568196433852,25.424110309502467,3,15,0
2024-01-11 16:00:00,274,11.773387216771532,61.52816291227641,3,16,0
2024-01-11 17:00:00,434,23.0439034945708,33.2543406540901,3,17,0
2024-01-11 18:00:00,452,11.42926173964048,45.28699558287073,3,18,0
2024-01-11 19:00:00,175,15.185491519097397,80.34124012910118,3,19,0
2024-01-11 20:00:00,179,-4.705878217822921,49.703669785739294,3,20,0
2024-01-11 21:00:00,102,22.668804565387553,84.09839450361463,3,21,0
2024-01-11 22:00:00,221,21.453707157788976,54.85566373769244,3,22,0
2024-01-11 23:00:00,267,-3.4639649069462175,47.91856303878291,3,23,0
2024-01-12 00:00:00,209,9.730004295805323,72.52722489634911,4,0,0
2024-01-12 01:00:00,247,34.161273631666695,25.122256913760147,4,1,0
2024-01-12 02:00:00,465,11.829462502744672,26.263486808769215,4,2,0
2024-01-12 03:00:00,296,15.07781620527367,65.63815997460725,4,3,0
2024-01-12 04:00:00,373,31.39720632638874,54.08584992674738,4,4,0
2024-01-12 05:00:00,488,23.690475034630257,75.32906752234472,4,5,0
2024-01-12 06:00:00,252,18.28280524496894,84.1389586140472,4,6,0
2024-01-12 07:00:00,233,26.9121872536429,47.18568143700833,4,7,0
2024-01-12 08:00:00,172,29.57465065823893,61.74870186092524,4,8,0
2024-01-12 09:00:00,450,13.275522869490676,55.048763945671695,4,9,0
2024-01-12 10:00:00,304,14.004334597273417,88.7127458949703,4,10,0
2024-01-12 11:00:00,343,10.442037426073432,78.17590851496166,4,11,0
2024-01-12 12:00:00,329,33.66824560073842,83.82163957941475,4,12,0
2024-01-12 13:00:00,374,22.886650171614015,37.80380613043229,4,13,0
2024-01-12 14:00:00,421,-1.6710773516771082,74.0768496213816,4,14,0
2024-01-12 15:00:00,147,29.51838493252074,38.583125749835425,4,15,0
2024-01-12 16:00:00,247,14.222397633450722,34.61197733998729,4,16,0
2024-01-12 17:00:00,444,-2.2498437431005014,86.09863117588856,4,17,0
2024-01-12 18:00:00,289,16.988690206532443,21.351309170250666,4,18,0
2024-01-12 19:00:00,193,11.686571159028084,87.57720925644007,4,19,0
2024-01-12 20:00:00,146,30.109976194504995,30.448332789216437,4,20,0
2024-01-12 21:00:00,250,3.159784144375495,77.36066572552878,4,21,0
2024-01-12 22:00:00,173,28.058584379687318,39.314578714767215,4,22,0
2024-01-12 23:00:00,236,17.307547647418108,44.54916292015092,4,23,0
2024-01-13 00:00:00,375,-2.815587871461238,35.173039792538944,5,0,1
2024-01-13 01:00:00,398,33.873812053019385,60.985982973675576,5,1,1
2024-01-13 02:00:00,308,15.504609764127999,44.36668832555118,5,2,1
2024-01-13 03:00:00,197,6.6350741692633,66.01751276462642,5,3,1
2024-01-13 04:00:00,301,13.776273679570323,21.09531225594462,5,4,1
2024-01-13 05:00:00,492,29.31431134069956,24.506241846052774,5,5,1
2024-01-13 06:00:00,469,7.19612497540254,26.976280691187405,5,6,1
2024-01-13 07:00:00,452,2.7070558594680127,49.32955797171617,5,7,1
2024-01-13 08:00:00,395,0.16284987723525823,77.03573208619832,5,8,1
2024-01-13 09:00:00,196,6.914375935608451,82.1724537264868,5,9,1
2024-01-13 10:00:00,197,26.20192348160174,37.136751804263056,5,10,1
2024-01-13 11:00:00,401,13.865054607810468,60.20588069673098,5,11,1
2024-01-13 12:00:00,248,4.0992641477416,73.78554948848203,5,12,1
2024-01-13 13:00:00,357,1.6473999843899678,40.2180600943726,5,13,1
2024-01-13 14:00:00,466,8.309179060415165,48.630541571539126,5,14,1
2024-01-13 15:00:00,473,32.596974915428355,56.67819418799998,5,15,1
2024-01-13 16:00:00,177,8.721068503600975,29.44123924856334,5,16,1
2024-01-13 17:00:00,88,34.52496303818541,21.818760560804623,5,17,1
2024-01-13 18:00:00,387,14.409218230614247,30.696406652279826,5,18,1
2024-01-13 19:00:00,409,2.1665567316060352,63.87975348774734,5,19,1
2024-01-13 20:00:00,178,30.645603671740375,25.153278307357716,5,20,1
2024-01-13 21:00:00,316,13.414214925393075,33.27874553950898,5,21,1
2024-01-13 22:00:00,490,23.386853740180978,43.64977199867126,5,22,1
2024-01-13 23:00:00,483,34.34846332836607,25.450904501445642,5,23,1
2024-01-14 00:00:00,200,-2.99298598720104,33.41894898131441,6,0,1
2024-01-14 01:00:00,464,-1.1322176084973146,83.78888522884577,6,1,1
2024-01-14 02:00:00,347,23.818269658510246,21.35093925588893,6,2,1
2024-01-14 03:00:00,148,6.273000131818879,65.74023469220535,6,3,1
2024-01-14 04:00:00,312,2.3720558780039624,46.90862516406294,6,4,1
2024-01-14 05:00:00,301,-3.42552480721082,67.08541176026597,6,5,1
2024-01-14 06:00:00,193,-4.126131520551928,61.20842042543832,6,6,1
2024-01-14 07:00:00,395,25.979424124791635,35.6449128048251,6,7,1
2024-01-14 08:00:00,161,0.37733709478199984,79.3046641301372,6,8,1
2024-01-14 09:00:00,109,13.708824638846036,54.43582678265497,6,9,1
2024-01-14 10:00:00,418,19.23587260717932,77.57752132394302,6,10,1
2024-01-14 11:00:00,51,12.134072022753848,48.42087753317534,6,11,1
2024-01-14 12:00:00,434,-3.9157339065506758,88.92798877406673,6,12,1
2024-01-14 13:00:00,353,26.340060103516354,73.93425509509075,6,13,1
2024-01-14 14:00:00,303,-4.5794710183338605,87.61651435788013,6,14,1
2024-01-14 15:00:00,189,25.47559577509936,56.00285352369012,6,15,1
2024-01-14 16:00:00,86,30.73217975152491,53.15837926034904,6,16,1
2024-01-14 17:00:00,209,12.313596842286891,72.88176665276805,6,17,1
2024-01-14 18:00:00,58,16.42169892391193,81.62038841094011,6,18,1
2024-01-14 19:00:00,282,14.07933570470615,87.49020571058907,6,19,1
2024-01-14 20:00:00,148,10.568344744937551,42.718633422274976,6,20,1
2024-01-14 21:00:00,196,30.496981414814414,75.90932016898472,6,21,1
2024-01-14 22:00:00,353,30.757340426799622,34.74519183448757,6,22,1
2024-01-14 23:00:00,257,8.432654585661382,58.19020427218117,6,23,1
2024-01-15 00:00:00,180,19.60279016058792,32.58937038864394,0,0,0
2024-01-15 01:00:00,453,32.07630248583457,44.31781532252372,0,1,0
2024-01-15 02:00:00,201,33.48233995765406,85.19508570445215,0,2,0
2024-01-15 03:00:00,103,15.3583616168819,30.226348984116026,0,3,0
2024-01-15 04:00:00,169,13.112992211373072,64.26806265946375,0,4,0
2024-01-15 05:00:00,210,6.147772637141031,61.50679910491823,0,5,0
2024-01-15 06:00:00,457,33.3548749276164,28.451684689629055,0,6,0
2024-01-15 07:00:00,165,0.7125721789146944,42.81853306381685,0,7,0
2024-01-15 08:00:00,124,18.193183041909002,59.408705316068605,0,8,0
2024-01-15 09:00:00,162,6.302010700745555,33.10250262919432,0,9,0
2024-01-15 10:00:00,469,6.160331613911865,76.04365594889708,0,10,0
2024-01-15 11:00:00,471,11.198743495047538,88.05095566743249,0,11,0
2024-01-15 12:00:00,153,34.95171743262618,35.033157997373046,0,12,0
2024-01-15 13:00:00,389,-2.8013477264071174,33.083837535340315,0,13,0
2024-01-15 14:00:00,303,18.14167272814126,51.845455025821124,0,14,0
2024-01-15 15:00:00,276,-1.697113678588913,72.34356939980225,0,15,0
2024-01-15 16:00:00,161,1.1808331996207588,39.71204271646759,0,16,0
2024-01-15 17:00:00,148,12.582517670915948,21.39159360880963,0,17,0
2024-01-15 18:00:00,202,15.418405253857653,57.885443962302574,0,18,0
2024-01-15 19:00:00,398,5.351696334580961,86.96203974371153,0,19,0
2024-01-15 20:00:00,451,7.658285234976647,47.38937987848619,0,20,0
2024-01-15 21:00:00,433,-1.5213191897626777,49.40941879281703,0,21,0
2024-01-15 22:00:00,415,7.128791353770021,87.82312019798266,0,22,0
2024-01-15 23:00:00,387,33.66233757522176,68.62253281387098,0,23,0
2024-01-16 00:00:00,243,32.78829526689927,70.34203459894877,1,0,0
2024-01-16 01:00:00,359,8.3951316054794,59.38914037597473,1,1,0
2024-01-16 02:00:00,212,17.834157451150464,88.22264476042692,1,2,0
2024-01-16 03:00:00,257,31.383815644437774,68.22065390978892,1,3,0
2024-01-16 04:00:00,494,-4.752647094364133,82.65229261236186,1,4,0
2024-01-16 05:00:00,218,27.42734281350367,68.95652060132548,1,5,0
2024-01-16 06:00:00,210,32.93478211155676,71.45810773882772,1,6,0
2024-01-16 07:00:00,117,-1.3469706266577175,40.328764549957256,1,7,0
2024-01-16 08:00:00,338,1.4579074413168414,41.243508860967324,1,8,0
2024-01-16 09:00:00,447,33.42985211085421,74.80892547032204,1,9,0
2024-01-16 10:00:00,326,16.50160574561385,40.76944024189297,1,10,0
2024-01-16 11:00:00,353,-4.432134621131052,59.393904956107214,1,11,0
2024-01-16 12:00:00,453,5.305279950541166,37.45466176346913,1,12,0
