codigo	descricao	codigo_classe	id	offset	item_filename
00424	MANTA TÉRMICA**                                                                                     	6530	00424	500	materiais.pdms
00424	MANTA TÉRMICA**                                                                                     	6530	00424	500	materiais.pdms
00425	APARELHO ONDAS CURTAS                                                                               	6530	00425	500	materiais.pdms
00426	AUTOCLAVE PORTÁTIL (VER PDM 00462)                                                                  	6530	00426	500	materiais.pdms
00427	AVENTAL DESCARTÁVEL USO HOSPITALAR                                                                  	6532	00427	500	materiais.pdms
00427	AVENTAL DESCARTÁVEL USO HOSPITALAR                                                                  	6532	00427	500	materiais.pdms
00428	FITA ADESIVA CREPE USO HOSPITALAR                                                                   	6530	00428	500	materiais.pdms
00429	GORRO HOSPITALAR                                                                                    	6532	00429	500	materiais.pdms
00430	LAMPARINA USO ODONTOLÓGICO                                                                          	6520	00430	500	materiais.pdms
00431	LUVA CIRÚRGICA                                                                                      	6532	00431	500	materiais.pdms
00431	LUVA CIRÚRGICA                                                                                      	6532	00431	500	materiais.pdms
00432	LUVA DESCARTÁVEL                                                                                    	6532	00432	500	materiais.pdms
00433	MÁSCARA CIRÚRGICA                                                                                   	6532	00433	500	materiais.pdms
00433	MÁSCARA CIRÚRGICA                                                                                   	6532	00433	500	materiais.pdms
00433	MÁSCARA CIRÚRGICA                                                                                   	6532	00433	500	materiais.pdms
00433	MÁSCARA CIRÚRGICA                                                                                   	6532	00433	500	materiais.pdms
00434	OFTALMOSCÓPIO                                                                                       	6540	00434	500	materiais.pdms
00435	TESOURA USO ODONTOLÓGICO                                                                            	6520	00435	500	materiais.pdms
00436	MOLDEIRA ODONTOLÓGICA                                                                               	6520	00436	500	materiais.pdms
00437	TOUCA HOSPITALAR                                                                                    	6532	00437	500	materiais.pdms
00438	BANDAGEM ELÁSTICA                                                                                   	6510	00438	500	materiais.pdms
00439	FITA HIPOALERGÊNICA                                                                                 	6510	00439	500	materiais.pdms
00440	ALICATE APARAR UNHA DE CÃO                                                                          	6515	00440	500	materiais.pdms
00441	BALANÇA USO HOSPITALAR                                                                              	6530	00441	500	materiais.pdms
00442	INCUBADORA HOSPITALAR*                                                                              	6530	00442	500	materiais.pdms
00443	CURATIVO ANTISSÉPTICO                                                                               	6510	00443	500	materiais.pdms
00444	CURATIVO HIDROCOLÓIDE                                                                               	6510	00444	500	materiais.pdms
00445	TERAPIA DE PRESSÃO NEGATIVA P/ FERIDAS                                                              	6510	00445	500	materiais.pdms
00445	TERAPIA DE PRESSÃO NEGATIVA P/ FERIDAS                                                              	6510	00445	500	materiais.pdms
00446	CURATIVO.                                                                                           	6510	00446	500	materiais.pdms
00446	CURATIVO.                                                                                           	6510	00446	500	materiais.pdms
00447	CARRO TRANSPORTE ROUPAS                                                                             	6530	00447	500	materiais.pdms
00448	CARRO TÉRMICO PARA REFEIÇÃO USO HOSPITALAR                                                          	6530	00448	500	materiais.pdms
00449	CARRO TRANSPORTE MATERIAIS                                                                          	6530	00449	500	materiais.pdms
00449	CARRO TRANSPORTE MATERIAIS                                                                          	6530	00449	500	materiais.pdms
00449	CARRO TRANSPORTE MATERIAIS                                                                          	6530	00449	500	materiais.pdms
00450	APARELHO FOTOTERAPIA                                                                                	6530	00450	500	materiais.pdms
00451	BALDE AÇO INOXIDÁVEL( VER LIXEIRA)                                                                  	6530	00451	500	materiais.pdms
00452	BALANÇA PEDIÁTRICA                                                                                  	6530	00452	500	materiais.pdms
00453	BERÇO CESTO REMOVÍVEL                                                                               	6530	00453	500	materiais.pdms
00454	BERÇO*                                                                                              	6530	00454	500	materiais.pdms
00455	BOMBA SUCÇÃO ODONTOLÓGICA                                                                           	6520	00455	500	materiais.pdms
00455	BOMBA SUCÇÃO ODONTOLÓGICA                                                                           	6520	00455	500	materiais.pdms
00456	BALIZAMENTO NOTURNO                                                                                 	6210	00456	500	materiais.pdms
00457	PROJETOR ILUMINAÇÃO                                                                                 	6210	00457	500	materiais.pdms
00457	PROJETOR ILUMINAÇÃO                                                                                 	6210	00457	500	materiais.pdms
00457	PROJETOR ILUMINAÇÃO                                                                                 	6210	00457	500	materiais.pdms
00458	ABAIXADOR LÍNGUA                                                                                    	6515	00458	500	materiais.pdms
00459	BALÃO USO MÉDICO                                                                                    	6515	00459	500	materiais.pdms
00459	BALÃO                                                                                               	6515	00459	500	materiais.pdms
00460	PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA)                                                             	6505	00460	500	materiais.pdms
00461	ALLMOTOLIA                                                                                          	6545	00461	500	materiais.pdms
00462	AUTOCLAVE                                                                                           	6530	00462	500	materiais.pdms
00462	AUTOCLAVE                                                                                           	6530	00462	500	materiais.pdms
00463	CILINDRO GÁS OXIGÊNIO MEDICINAL(VER CILINDRO GÁS)                                                   	6530	00463	500	materiais.pdms
00464	LUMINÁRIA SALA CIRURGIA                                                                             	6530	00464	500	materiais.pdms
00465	SUPORTE PARA ENVELOPE USO AUTOCLAVE                                                                 	6530	00465	500	materiais.pdms
00466	ADAPTADOR ROSCA EDSON                                                                               	6250	00466	500	materiais.pdms
00467	ASPIRADOR SECREÇÕES                                                                                 	6530	00467	500	materiais.pdms
00468	CAMPO OPERATÓRIO                                                                                    	6510	00468	500	materiais.pdms
00469	DISJUNTOR                                                                                           	5925	00469	500	materiais.pdms
00470	DISJUNTOR MONOPOLAR                                                                                 	5925	00470	500	materiais.pdms
00471	DISJUNTOR MONOPOLAR MINI                                                                            	5925	00471	500	materiais.pdms
00472	INTERRUPTOR                                                                                         	5930	00472	500	materiais.pdms
00472	INTERRUPTOR                                                                                         	5930	00472	500	materiais.pdms
00473	INTERRUPTOR DIFERENCIAL RESIDUAL                                                                    	5930	00473	500	materiais.pdms
00474	LUMINOL                                                                                             	6810	00474	500	materiais.pdms
00475	MERCAPTOETANOL                                                                                      	6810	00475	500	materiais.pdms
00476	CONECTOR ADAPTAÇÃO TERMINAL                                                                         	5935	00476	500	materiais.pdms
00477	CONECTOR ATERRAMENTO                                                                                	5935	00477	500	materiais.pdms
00478	CONECTOR PARALELO                                                                                   	5935	00478	500	materiais.pdms
00479	CONECTOR SUPORTE                                                                                    	5935	00479	500	materiais.pdms
00480	PLUGUE                                                                                              	5935	00480	500	materiais.pdms
00481	PLUGUE BLINDADO                                                                                     	5935	00481	500	materiais.pdms
00481	PLUGUE BLINDADO                                                                                     	5935	00481	500	materiais.pdms
00482	RELÓGIO                                                                                             	6645	00482	500	materiais.pdms
00482	RELÓGIO                                                                                             	6645	00482	500	materiais.pdms
00483	RELÓGIO PONTO                                                                                       	6645	00483	500	materiais.pdms
00483	RELÓGIO PONTO                                                                                       	6645	00483	500	materiais.pdms
00484	TOMADA                                                                                              	5935	00484	500	materiais.pdms
00485	TOMADA BLINDADA                                                                                     	5935	00485	500	materiais.pdms
00485	TOMADA BLINDADA                                                                                     	5935	00485	500	materiais.pdms
00485	TOMADA BLINDADA                                                                                     	5935	00485	500	materiais.pdms
00486	TOMADA PISO                                                                                         	5935	00486	500	materiais.pdms
00487	FUSÍVEL LIMITADOR CORRENTE                                                                          	5920	00487	500	materiais.pdms
00488	PÁRA-RAIOS DISTRIBUIÇÃO                                                                             	5920	00488	500	materiais.pdms
00489	BALANÇA PRECISÃO                                                                                    	6670	00489	500	materiais.pdms
00489	BALANÇA PRECISÃO                                                                                    	6670	00489	500	materiais.pdms
00490	BALANÇA ANALÍTICA                                                                                   	6670	00490	500	materiais.pdms
00490	BALANÇA ANALÍTICA                                                                                   	6670	00490	500	materiais.pdms
00491	BALANÇA COMERCIAL                                                                                   	6670	00491	500	materiais.pdms
00492	LUVA EMENDA COMPRESSÃO ESTANHADA                                                                    	5975	00492	500	materiais.pdms
00493	PRENSA-FIOS                                                                                         	5975	00493	500	materiais.pdms
00494	CAPACITOR FIXO CERÂMICO                                                                             	5910	00494	500	materiais.pdms
00494	CAPACITOR FIXO CERÂMICO                                                                             	5910	00494	500	materiais.pdms
00495	HASTE ATERRAMENTO                                                                                   	5920	00495	500	materiais.pdms
00496	ANEL PROTEÇÃO FUSÍVEL D                                                                             	5920	00496	500	materiais.pdms
00497	TRANSFORMADOR                                                                                       	5950	00497	500	materiais.pdms
00498	MESA CIRÚRGICA                                                                                      	6530	00498	500	materiais.pdms
00499	ISOLADOR PEDESTAL                                                                                   	5970	00499	500	materiais.pdms
00500	DIODO ZENER                                                                                         	5961	00500	500	materiais.pdms
00501	TIRISTOR POTÊNCIA                                                                                   	5961	00501	500	materiais.pdms
00502	ISOLADOR ROLDANA                                                                                    	5970	00502	500	materiais.pdms
00503	ISOLADOR PINO                                                                                       	5970	00503	500	materiais.pdms
00504	TUBO ISOLANTE                                                                                       	5970	00504	500	materiais.pdms
00505	ISOLADOR CASTANHA                                                                                   	5970	00505	500	materiais.pdms
00505	ISOLADOR CASTANHA                                                                                   	5970	00505	500	materiais.pdms
00506	ISOLADOR DESCARREGADOR CHIFRE                                                                       	5970	00506	500	materiais.pdms
00507	BUCHA ELÉTRICA TENSÃO ALTERNADA                                                                     	5970	00507	500	materiais.pdms
00508	TERMÔMETRO BIMETÁLICO INDUSTRIAL                                                                    	6685	00508	500	materiais.pdms
00509	PRESSOSTATO                                                                                         	6685	00509	500	materiais.pdms
00509	PRESSOSTATO                                                                                         	6685	00509	500	materiais.pdms
00509	PRESSOSTATO                                                                                         	6685	00509	500	materiais.pdms
00510	PRESSOSTATO ALTA / MÉDIA PRESSÃO                                                                    	6685	00510	500	materiais.pdms
00511	NÍVEL ÓTICO                                                                                         	6675	00511	500	materiais.pdms
00512	COMPASSO TÉCNICO                                                                                    	6675	00512	500	materiais.pdms
00513	ROLHA BORRACHA                                                                                      	9320	00513	500	materiais.pdms
00514	REATOR IGNITOR                                                                                      	6250	00514	500	materiais.pdms
00515	BALÃO VOLUMÉTRICO                                                                                   	6640	00515	500	materiais.pdms
00516	BALÃO DESTILAÇÃO                                                                                    	6640	00516	500	materiais.pdms
00517	BÉQUER                                                                                              	6640	00517	500	materiais.pdms
00518	PIPETA SOROLÓGICA  (CONSULTAR INC 08874)                                                            	6640	00518	500	materiais.pdms
00519	ISOLADOR DISCO                                                                                      	5970	00519	500	materiais.pdms
00520	TERMÔMETRO EXPANSÃO A GÁS BULBO FIXO                                                                	6685	00520	500	materiais.pdms
00521	TERMÔMETRO EXPANSÃO A GÁS LEITURA À DISTÂNCIA                                                       	6685	00521	500	materiais.pdms
00522	MANÔMETRO                                                                                           	6685	00522	500	materiais.pdms
00522	MANÔMETRO                                                                                           	6685	00522	500	materiais.pdms
00522	MANÔMETRO                                                                                           	6685	00522	500	materiais.pdms
00522	MANÔMETRO                                                                                           	6685	00522	500	materiais.pdms
00523	TERMÔMETRO SOLO                                                                                     	6685	00523	500	materiais.pdms
00524	TERMÔMETRO VIDRO INDUSTRIAL                                                                         	6685	00524	500	materiais.pdms
00525	LENTE USO OFTALMOLÓGICO                                                                             	6540	00525	500	materiais.pdms
00525	LENTE USO OFTALMOLÓGICO                                                                             	6540	00525	500	materiais.pdms
00526	AGITADOR MAGNÉTICO                                                                                  	6640	00526	500	materiais.pdms
00526	AGITADOR MAGNÉTICO                                                                                  	6640	00526	500	materiais.pdms
00527	AGITADOR MECÂNICO                                                                                   	6640	00527	500	materiais.pdms
00527	AGITADOR MECÂNICO                                                                                   	6640	00527	500	materiais.pdms
00527	AGITADOR MECÂNICO                                                                                   	6640	00527	500	materiais.pdms
00528	BOMBA VÁCUO                                                                                         	4310	00528	500	materiais.pdms
00528	BOMBA VÁCUO                                                                                         	4310	00528	500	materiais.pdms
00528	BOMBA VÁCUO                                                                                         	4310	00528	500	materiais.pdms
00528	BOMBA VÁCUO                                                                                         	4310	00528	500	materiais.pdms
00528	BOMBA VÁCUO                                                                                         	4310	00528	500	materiais.pdms
00529	ESTUFA                                                                                              	6640	00529	500	materiais.pdms
00530	MUFLA LABORATÓRIO                                                                                   	6640	00530	500	materiais.pdms
00531	ARMAÇÃO DE ÓCULOS                                                                                   	6540	00531	500	materiais.pdms
00532	OXÍMETRO USO MÉDICO                                                                                 	6530	00532	500	materiais.pdms
00532	OXÍMETRO USO MÉDICO                                                                                 	6530	00532	500	materiais.pdms
00532	OXÍMETRO USO MÉDICO                                                                                 	6530	00532	500	materiais.pdms
00532	OXÍMETRO                                                                                            	6530	00532	500	materiais.pdms
00533	OXÍMETRO PORTÁTIL                                                                                   	6530	00533	500	materiais.pdms
00534	MULETA                                                                                              	6530	00534	500	materiais.pdms
00534	MULETA                                                                                              	6530	00534	500	materiais.pdms
00535	MESA GINECOLÓGICA                                                                                   	6530	00535	500	materiais.pdms
00536	PARAFUSO CABEÇA QUADRADA                                                                            	5306	00536	500	materiais.pdms
00537	PROGRAMADOR                                                                                         	5963	00537	500	materiais.pdms
00538	LÂMPADA INCANDESCENTE                                                                               	6240	00538	500	materiais.pdms
00538	LÂMPADA INCANDESCENTE                                                                               	6240	00538	500	materiais.pdms
00539	COLUNA OFTAMOLÓGICA PANTOGRÁFICA                                                                    	6540	00539	500	materiais.pdms
00540	CADEIRA OFTALMOLÓGICA                                                                               	6540	00540	500	materiais.pdms
00541	SONICADOR                                                                                           	6640	00541	500	materiais.pdms
00542	RETINOSCÓPIO                                                                                        	6540	00542	500	materiais.pdms
00543	PROJETOR OPTÓTIPOS                                                                                  	6540	00543	500	materiais.pdms
00544	CACHIMBO COLETOR SOLOS                                                                              	3710	00544	500	materiais.pdms
00545	DISPENSADOR LABORATÓRIO                                                                             	6640	00545	500	materiais.pdms
00546	EVAPORADOR ROTATIVO VÁCUO LABORATÓRIO                                                               	6640	00546	500	materiais.pdms
00547	SONDA TRANSPIRAÇÃO LABORATÓRIO                                                                      	6640	00547	500	materiais.pdms
00548	MEDIDOR OXIGÊNIO DISSOLVIDO PORTÁTIL                                                                	6640	00548	500	materiais.pdms
00549	BANHO MARIA.                                                                                        	6640	00549	500	materiais.pdms
00550	PARAFUSO AUTO-ATARRAXANTE                                                                           	5305	00550	500	materiais.pdms
00551	PARAFUSO ROSCA MADEIRA                                                                              	5306	00551	500	materiais.pdms
00552	ANEL VEDAÇÃO                                                                                        	5330	00552	500	materiais.pdms
00552	ANEL VEDAÇÃO                                                                                        	5330	00552	500	materiais.pdms
00552	ANEL VEDAÇÃO                                                                                        	5330	00552	500	materiais.pdms
00552	ANEL VEDAÇÃO                                                                                        	5330	00552	500	materiais.pdms
00552	ANEL VEDAÇÃO                                                                                        	5330	00552	500	materiais.pdms
00552	ANEL VEDAÇÃO                                                                                        	5330	00552	500	materiais.pdms
00552	ANEL VEDAÇÃO                                                                                        	5330	00552	500	materiais.pdms
00552	ANEL VEDAÇÃO                                                                                        	5330	00552	500	materiais.pdms
00552	ANEL VEDAÇÃO                                                                                        	5330	00552	500	materiais.pdms
00552	ANEL VEDAÇÃO                                                                                        	5330	00552	500	materiais.pdms
00552	ANEL VEDAÇÃO                                                                                        	5330	00552	500	materiais.pdms
00552	ANEL VEDAÇÃO                                                                                        	5330	00552	500	materiais.pdms
00552	ANEL VEDAÇÃO                                                                                        	5330	00552	500	materiais.pdms
00552	ANEL VEDAÇÃO                                                                                        	5330	00552	500	materiais.pdms
00552	ANEL VEDAÇÃO                                                                                        	5330	00552	500	materiais.pdms
00552	ANEL VEDAÇÃO                                                                                        	5330	00552	500	materiais.pdms
00553	ARRUELA VEDAÇÃO                                                                                     	5330	00553	500	materiais.pdms
00553	ARRUELA VEDAÇÃO                                                                                     	5330	00553	500	materiais.pdms
00553	ARRUELA VEDAÇÃO                                                                                     	5330	00553	500	materiais.pdms
00554	CADEADO                                                                                             	5340	00554	500	materiais.pdms
00554	CADEADO                                                                                             	5340	00554	500	materiais.pdms
00555	CORDÃO VEDAÇÃO                                                                                      	5330	00555	500	materiais.pdms
00556	DOBRADIÇA JANELA                                                                                    	5340	00556	500	materiais.pdms
00557	DOBRADIÇA PORTA                                                                                     	5340	00557	500	materiais.pdms
00557	DOBRADIÇA PORTA                                                                                     	5340	00557	500	materiais.pdms
00557	DOBRADIÇA PORTA                                                                                     	5340	00557	500	materiais.pdms
00558	DOBRADIÇA PORTEIRA                                                                                  	5340	00558	500	materiais.pdms
00558	DOBRADIÇA PORTEIRA                                                                                  	5340	00558	500	materiais.pdms
00558	DOBRADIÇA PORTEIRA                                                                                  	5340	00558	500	materiais.pdms
00559	DOBRADIÇA MÓVEIS                                                                                    	5340	00559	500	materiais.pdms
00560	DOBRADIÇA PORTÃO                                                                                    	5340	00560	500	materiais.pdms
00561	CAIXA DE PROVAS / LENTES                                                                            	6540	00561	500	materiais.pdms
00562	GANCHO REDE                                                                                         	5340	00562	500	materiais.pdms
00563	PORTA-CADEADO                                                                                       	5340	00563	500	materiais.pdms
00563	PORTA-CADEADO                                                                                       	5340	00563	500	materiais.pdms
00563	PORTA-CADEADO                                                                                       	5340	00563	500	materiais.pdms
00563	PORTA-CADEADO                                                                                       	5340	00563	500	materiais.pdms
00563	PORTA-CADEADO                                                                                       	5340	00563	500	materiais.pdms
00564	TARJETA                                                                                             	5340	00564	500	materiais.pdms
00565	ESPELHO FECHADURA                                                                                   	5340	00565	500	materiais.pdms
00566	FECHADURA                                                                                           	5340	00566	500	materiais.pdms
00567	DISCO CORTE                                                                                         	5345	00567	500	materiais.pdms
00567	DISCO CORTE                                                                                         	5345	00567	500	materiais.pdms
00567	DISCO CORTE                                                                                         	5345	00567	500	materiais.pdms
00567	DISCO CORTE                                                                                         	5345	00567	500	materiais.pdms
00567	DISCO CORTE                                                                                         	5345	00567	500	materiais.pdms
00567	DISCO CORTE                                                                                         	5345	00567	500	materiais.pdms
00568	DISCO DIAMANTADO                                                                                    	5345	00568	500	materiais.pdms
00569	DISCO DESBASTE                                                                                      	5345	00569	500	materiais.pdms
00569	DISCO DESBASTE                                                                                      	5345	00569	500	materiais.pdms
00569	DISCO DESBASTE                                                                                      	5345	00569	500	materiais.pdms
00569	DISCO DESBASTE                                                                                      	5345	00569	500	materiais.pdms
00570	ESCOVA ABRASIVA                                                                                     	5345	00570	500	materiais.pdms
00571	LIXA ODONTOLÓGICA                                                                                   	6520	00571	500	materiais.pdms
00572	SERINGA TRÍPLICE USO ODONTOLÓGICO                                                                   	6520	00572	500	materiais.pdms
00572	SERINGA TRÍPLICE                                                                                    	6520	00572	500	materiais.pdms
00573	PEÇA RETA USO ODONTOLÓGICO (CONSULTAR INC 05008)                                                    	6520	00573	500	materiais.pdms
00574	CONTRA-ÂNGULO USO ODONTOLÓGICO                                                                      	6520	00574	500	materiais.pdms
00575	MICROMOTOR ODONTOLÓGICO( CONSULTAR INC 05008)                                                       	6520	00575	500	materiais.pdms
00576	CANETA ODONTOLÓGICA                                                                                 	6520	00576	500	materiais.pdms
00577	PNEU VEÍCULO AUTOMOTIVO                                                                             	2610	00577	500	materiais.pdms
00577	PNEU VEÍCULO AUTOMOTIVO                                                                             	2610	00577	500	materiais.pdms
00577	PNEU VEÍCULO AUTOMOTIVO                                                                             	2610	00577	500	materiais.pdms
00577	PNEU VEÍCULO AUTOMOTIVO                                                                             	2610	00577	500	materiais.pdms
00577	PNEU VEÍCULO AUTOMOTIVO                                                                             	2610	00577	500	materiais.pdms
00577	PNEU VEÍCULO AUTOMOTIVO                                                                             	2610	00577	500	materiais.pdms
00577	PNEU VEÍCULO AUTOMOTIVO                                                                             	2610	00577	500	materiais.pdms
00578	ABRAÇADEIRA                                                                                         	5325	00578	500	materiais.pdms
00578	ABRAÇADEIRA                                                                                         	5325	00578	500	materiais.pdms
00578	ABRAÇADEIRA                                                                                         	5325	00578	500	materiais.pdms
00578	ABRAÇADEIRA                                                                                         	5325	00578	500	materiais.pdms
00578	ABRAÇADEIRA                                                                                         	5325	00578	500	materiais.pdms
00578	ABRAÇADEIRA                                                                                         	5325	00578	500	materiais.pdms
00578	ABRAÇADEIRA                                                                                         	5325	00578	500	materiais.pdms
00578	ABRAÇADEIRA                                                                                         	5325	00578	500	materiais.pdms
00578	ABRAÇADEIRA                                                                                         	5325	00578	500	materiais.pdms
00578	ABRAÇADEIRA                                                                                         	5325	00578	500	materiais.pdms
00578	ABRAÇADEIRA                                                                                         	5325	00578	500	materiais.pdms
00578	ABRAÇADEIRA                                                                                         	5325	00578	500	materiais.pdms
00579	GAXETA                                                                                              	5330	00579	500	materiais.pdms
00579	GAXETA                                                                                              	5330	00579	500	materiais.pdms
00579	GAXETA                                                                                              	5330	00579	500	materiais.pdms
00579	GAXETA                                                                                              	5330	00579	500	materiais.pdms
00579	GAXETA                                                                                              	5330	00579	500	materiais.pdms
00579	GAXETA                                                                                              	5330	00579	500	materiais.pdms
00579	GAXETA                                                                                              	5330	00579	500	materiais.pdms
00580	TELA METÁLICA                                                                                       	5335	00580	500	materiais.pdms
00580	TELA METÁLICA                                                                                       	5335	00580	500	materiais.pdms
00580	TELA METÁLICA                                                                                       	5335	00580	500	materiais.pdms
00580	TELA METÁLICA                                                                                       	5335	00580	500	materiais.pdms
00580	TELA METÁLICA                                                                                       	5335	00580	500	materiais.pdms
00581	DISCO ABRASIVO                                                                                      	5345	00581	500	materiais.pdms
00581	DISCO ABRASIVO                                                                                      	5345	00581	500	materiais.pdms
00582	PEDRA AFIAR                                                                                         	5345	00582	500	materiais.pdms
00582	PEDRA AFIAR                                                                                         	5345	00582	500	materiais.pdms
00583	PONTAS MONTADAS                                                                                     	5345	00583	500	materiais.pdms
00584	REBOLO ABRASIVO                                                                                     	5345	00584	500	materiais.pdms
00584	REBOLO ABRASIVO                                                                                     	5345	00584	500	materiais.pdms
00584	REBOLO ABRASIVO                                                                                     	5345	00584	500	materiais.pdms
00584	REBOLO ABRASIVO                                                                                     	5345	00584	500	materiais.pdms
00584	REBOLO ABRASIVO                                                                                     	5345	00584	500	materiais.pdms
00584	REBOLO ABRASIVO                                                                                     	5345	00584	500	materiais.pdms
00585	LIXA                                                                                                	5350	00585	500	materiais.pdms
00585	LIXA                                                                                                	5350	00585	500	materiais.pdms
00585	LIXA                                                                                                	5350	00585	500	materiais.pdms
00585	LIXA                                                                                                	5350	00585	500	materiais.pdms
00585	LIXA                                                                                                	5350	00585	500	materiais.pdms
00585	LIXA                                                                                                	5350	00585	500	materiais.pdms
00585	LIXA                                                                                                	5350	00585	500	materiais.pdms
00586	BASE RELÉ FOTOELÉTRICO ILUMINAÇÃO                                                                   	5945	00586	500	materiais.pdms
00587	RELÉ COMUTAÇÃO                                                                                      	5945	00587	500	materiais.pdms
00588	ÓLEO DIESEL ÁRTICO                                                                                  	9140	00588	500	materiais.pdms
00589	ÓLEO DIESEL MARÍTIMO                                                                                	9160	00589	500	materiais.pdms
00590	CONTATOR AUXILIAR                                                                                   	5945	00590	500	materiais.pdms
00591	CÂMARA AR PNEU                                                                                      	2610	00591	500	materiais.pdms
00591	CÂMARA AR PNEU                                                                                      	2610	00591	500	materiais.pdms
00592	PNEU TRATOR RODAS DIRECIONAIS                                                                       	2610	00592	500	materiais.pdms
00593	PNEU TRATOR RODAS TRAÇÃO                                                                            	2610	00593	500	materiais.pdms
00594	MANGOTE                                                                                             	4720	00594	500	materiais.pdms
00595	MANGUEIRA AR                                                                                        	4720	00595	500	materiais.pdms
00595	MANGUEIRA AR                                                                                        	4720	00595	500	materiais.pdms
00595	MANGUEIRA AR                                                                                        	4720	00595	500	materiais.pdms
00595	MANGUEIRA AR                                                                                        	4720	00595	500	materiais.pdms
00595	MANGUEIRA AR                                                                                        	4720	00595	500	materiais.pdms
00596	ANCINHO JARDINAGEM                                                                                  	3750	00596	500	materiais.pdms
00596	ANCINHO JARDINAGEM                                                                                  	3750	00596	500	materiais.pdms
00597	CHAVE SOQUETE                                                                                       	5120	00597	500	materiais.pdms
00598	CHAVE SOQUETE - POLEGADA                                                                            	5120	00598	500	materiais.pdms
00599	COLHER PEDREIRO                                                                                     	5120	00599	500	materiais.pdms
00600	BAÚ FERRAMENTAS                                                                                     	5140	00600	500	materiais.pdms
00601	MALETA FERRAMENTAS                                                                                  	5140	00601	500	materiais.pdms
00601	MALETA FERRAMENTAS                                                                                  	5140	00601	500	materiais.pdms
00601	MALETA FERRAMENTAS                                                                                  	5140	00601	500	materiais.pdms
00602	JUNTA FITA VEDAÇÃO                                                                                  	5330	00602	500	materiais.pdms
00602	JUNTA FITA VEDAÇÃO                                                                                  	5330	00602	500	materiais.pdms
00602	JUNTA FITA VEDAÇÃO                                                                                  	5330	00602	500	materiais.pdms
00603	JUNTA VEDAÇÃO PLANA                                                                                 	5330	00603	500	materiais.pdms
00604	MOLA HELICOIDAL                                                                                     	5360	00604	500	materiais.pdms
00604	MOLA HELICOIDAL                                                                                     	5360	00604	500	materiais.pdms
00604	MOLA HELICOIDAL                                                                                     	5360	00604	500	materiais.pdms
00604	MOLA HELICOIDAL                                                                                     	5360	00604	500	materiais.pdms
00604	MOLA HELICOIDAL                                                                                     	5360	00604	500	materiais.pdms
00604	MOLA HELICOIDAL                                                                                     	5360	00604	500	materiais.pdms
00604	MOLA HELICOIDAL                                                                                     	5360	00604	500	materiais.pdms
00605	ACUMULADOR ELÉTRICO                                                                                 	6135	00605	500	materiais.pdms
00606	CABINHO ELÉTRICO FLEXÍVEL                                                                           	6145	00606	500	materiais.pdms
00607	CABO NÚ ALUMÍNIO COM ALMA AÇO                                                                       	6145	00607	500	materiais.pdms
00608	FIO E CABO ALUMÍNIO                                                                                 	6145	00608	500	materiais.pdms
00609	GRAXA                                                                                               	9150	00609	500	materiais.pdms
00609	GRAXA                                                                                               	9150	00609	500	materiais.pdms
00609	GRAXA                                                                                               	9150	00609	500	materiais.pdms
00609	GRAXA                                                                                               	9150	00609	500	materiais.pdms
00610	REBITE POP                                                                                          	5320	00610	500	materiais.pdms
00610	REBITE POP                                                                                          	5320	00610	500	materiais.pdms
